CustomerID,FirstName,LastName,Email,Address,City,PostalCode,RegistrationDate,LastLoginDate,CustomerSegment,DateOfBirth,Phone
C04274,Christopher,Sharp,sharp.c@consultant.com,"29487 Ricardo Villages Suite 351, Rivers",Port Harcourt,419839,25/12/2023,5/19/2025 19:34,Gold,29/02/1968,9018069088
C04275,Angel,Duncan,duncan.a@iwantthis.com.ng,"3277 Shawn Views Apt. 463, Rivers",Port Harcourt,142789,01/02/2025,5/23/2025 10:17,New,01/01/1900,249.896.2405
C04276,Stacy,Miller,stacymiller@mail.com,52303 David Circle Apt. 300,Port Harcourt,549081,11/11/2023,02/09/2024 23:51,standard,12/06/1977,7126598261
C04277,Paula,Morrison,paula.morrison@consultant.com,"255 Brian Ports, Lagos",Lagos,352933,22/01/2024,05/04/2024 20:27,VIP,23/06/1996,9038471445
C04278,Donald,Mendoza,donald.mendoza@hotmail.com, 31221 Sharp Greens ,Port Harcourt,389648,18/08/2024,3/13/2025 14:43,standard,10/12/2005,9117320936
C04279,Katelyn,Cardenas,katelyn.cardenas@aol.com,2311 Patricia Route Apt. 899,Abuja,278409,07/03/2025,05/08/2025 15:54,Gold,20/08/1942,7135563782
C04280,Nicole,Gray,ngray@mail.com,63535 Bailey Rapids,Port Harcourt,,02/08/2024,,Gold,11/01/1994,7042695244
C04281,Stephen,Hernandez,stephenhernandez@gmail.com,46642 Allen Trace,Abuja,551621,25/10/2023,,Silver,14/12/1997,8153868682
C04282,Emma,Brown,emma_brown@yahoo.com,441 monica passage,Lagos,629339,30/11/2023,,Bronze,12/05/2002,7049566392
C04283,Matthew,Wyatt,matthewwyatt@outlook.com,637 Adam Underpass,Uyo,821554,23/03/2024,07/08/2024 00:59,VIP,16/06/1943,9173610451
C04284,Linda,Morrison,morrison.l@aol.com,2105 Kim Light,Abuja,862734,13/02/2024,6/19/2024 1:05,VIP,25/03/2003,9082442060
C04285,James,Thompson,james.thompson@gmail.com,94639 Smith Inlet Apt. 996,Port Harcourt,735020,17/07/2024,7/21/2024 8:11,standard,18/07/1957,7181113465
C04286,Jonathan,Santos,jonathan.santos@workmail.com,93431 Henson Landing,Port Harcourt,,23/12/2024,,standard,12/05/1970,7094873443
C04287,Tonya,Schultz,tonyaschultz@outlook.com,811 Tyler Circle,Aba,925891,04/08/2024,08/04/2024 23:58,,02/01/1971,8174674358
C04288,Abigail,Williams,abigail_williams@yahoo.com,"0185 Ryan Springs Apt. 799, Rivers",Port Harcourt,482361,27/09/2023,1/31/2025 14:29,,22/03/1987,8059871959
C04289,Michael,Wilson,mwilson@hotmail.com,1554 Ryan Keys,Abuja,350598,02/12/2023,2/20/2024 8:09,Gold,01/01/1900,7018451691
C04290,Chris,Clark,chris.clark@mail.com,"50143 John Parkways, Rivers",Port Harcourt,369128,02/11/2023,09/05/2024 22:45,VIP,,8064565162
C04291,Lawrence,Fisher,lfisher@aol.com,"160 Jennifer Gardens Apt. 702, Enugu",Enugu,293237,14/03/2024,,standard,,9119343926
C04292,Jason,Kaufman,jason.kaufman@outlook.com,"367 Lyons Port, Rivers",Port Harcourt,800222,02/01/2025,2/17/2025 23:06,Standard,15/08/1978,281.212.8927x467
C04293,Jamie,Smith,,3663 Jared Mission Suite 735,Port Harcourt,678839,18/01/2025,02/09/2025 00:05,Standard,14/04/1978,8150229788
C04294,Valerie,White,valerie.white@mail.com,59501 Fry Rapids Apt. 029,Port Harcourt,239610,24/03/2025,04/01/2025 05:57,Platinum,01/01/2000,9094421759
C04295,Raven,Elliott,raven_elliott@outlook.com,60012 Barrett Prairie Suite 768,Jos,132403,12/06/2024,01/03/2025 06:45,Gold,,552.334.7725x7771
C04296,Penny,Conner,pconner@yahoo.com,"519 Darrell Hollow Suite 628, Rivers",Port Harcourt,435963,17/01/2025,03/04/2025 17:36,New,25/08/1943,8219302948
C04297,Raymond,Pham,raymond.pham@yahoo.com, 762 Tara Walks,Warri,494475,24/10/2023,11/09/2024 13:14,Gold,01/01/1900,8138627785
C04298,Christine,Martinez,christine.martinez@hotmail.com,217 Paul Turnpike,Port Harcourt,862292,09/10/2024,,Standard,30/12/1971,9167284097
C04299,Jody,Harris,harris.j@gmail.com,"17241 Romero Divide Suite 335, Rivers",Port Harcourt,320028,13/09/2023,10/02/2024 16:53,VIP,26/12/1986,8181583175
C04300,Donald,Vazquez,donaldvazquez@outlook.com,2844 Le Stream Apt. 550 ,Abuja,984427,22/01/2025,05/11/2025 21:03,Standard,,2787420341
C04301,Hannah,White,hannah.white@mail.com,"86665 Dennis Cliffs, Rivers",Port Harcourt,724984,02/09/2024,11/08/2024 12:44,Silver,12/03/2000,8152357806
C04302,Michelle,Grant,michelle.grant@mail.com,"14174 Kimberly Passage, Lagos",Lagos,460079,30/04/2024,,,11/09/1972,7069352051
C04303,Steve,Collins,steve.collins@hotmail.com,504 Brittany Manors Suite 954,Lagos,628705,25/04/2025,,VIP,28/08/1969,9044811378
C04304,Samuel,Davis,,2001 Powell Hill,Lagos,328056,16/03/2024,,,07/08/1973,306.267.4208x89557
C04305,Jose,Huber,jose.huber@mail.ng,"69390 Farmer Square Suite 388, Lagos",Lagos,227681,16/04/2025,05/09/2025 10:57, standard,17/04/1960,8279288846
C04306,Laura,Lam,laura.lam@aol.com,188 Jean Road,Port Harcourt,230115,18/04/2024,07/11/2024 19:18,Gold,17/11/1941,7007693847
C04307,Donna,Powell,powell.d@aol.com,"654 Berger Throughway Apt. 894, Rivers",Port Harcourt,477448,07/04/2024,6/20/2024 2:57,standard,17/09/1963,7097853374
C04308,Charles,Sims,sims.c@yahoo.com,07555 Moses Extension,Ibadan,277315,21/04/2025,05/03/2025 11:55,Standard,,8135282309
C04309,Michelle,Murphy,michelle.murphy@workmail.com,15630 Young Crest Apt. 395,Port Harcourt,102000,18/01/2025,5/17/2025 16:33,Bronze,27/09/2001,7119616702
C04310,John,Crawford,,91528 David Unions Apt. 904,Kano,394075,23/10/2023,01/06/2024 20:21,New,30/01/1945,
C04311,Melanie,Murphy,melanie_murphy@iwantthis.com.ng,7201 Timothy Port Suite 291,Port Harcourt,496146,21/10/2024,11/13/2024 8:41,Bronze,22/02/1961,9041865252
C04312,Walter,Jimenez,wjimenez@yahoo.com,822 Blanchard Squares Apt. 278,Port Harcourt,701199,08/10/2024,2/15/2025 22:40,New,01/01/1900,7035995086
C04313,Belinda,Bird,bbird@yahoo.com,7390 Destiny Expressway Apt. 948,Abuja,109020,09/02/2024,,Silver,01/01/1900,9085481382
C04314,Jason,Fischer,jason_fischer@workmail.com,47039 Yu Streets,Port Harcourt,900979,15/09/2024,2/24/2025 5:22,,,7135168311
C04315,Dustin,Jacobs,dustin_jacobs@gmail.com,"1128 David Unions, Rivers",Port Harcourt,749449,10/11/2023,,New,09/02/2003,9097807666
C04316,Tanya,Hudson,tanya_hudson@outlook.com,"9761 Young Extensions Suite 367, Delta",Warri,743980,28/07/2024,4/15/2025 23:56,Standard,05/11/1956,7056633393
C04317,Catherine,Adams,catherine.adams@engineer.com,"8654 Kimberly Junctions, Rivers",Port Harcourt,809912,20/10/2023,10/04/2024 16:32,Silver,,8140721419
C04318,Angela,Soto,angela_soto@gmail.com,"7221 Perez Road Suite 254, Lagos",Lagos,636039,18/01/2025,5/14/2025 22:10,Bronze,05/02/1950,7057380617
C04319,James,Taylor,jamestaylor@aol.com,"35364 Smith Drive, Rivers",Port Harcourt,412007,12/09/2024,4/18/2025 10:59,VIP,14/10/1988,8151760450
C04320,Michele,Hammond,mhammond@outlook.com,438 Robert Centers Apt. 709,Uyo,819327,01/10/2024,01/02/2025 11:04,Gold,21/08/1974,7069557524
C04321,Natasha,Arnold,natasha.arnold@outlook.com,"8243 Gray Forest, Delta",Warri,921217,31/05/2024,4/27/2025 6:23,Gold,,9029442141
C04322,Cassandra,Rollins,rollins.c@gmail.com,48645 Reed Light,Port Harcourt,261867,24/12/2024,01/04/2025 03:00,New,11/06/1989,8136633209
C04323,Kelly,Alvarez,kelly.alvarez@outlook.com,2742 Walter River,Port Harcourt,639803,21/12/2024,2/21/2025 5:43,Silver,29/06/1975,8015036557
C04324,Shane,Holder,holder.s@mail.com,23309 Andrew Bridge,Lagos,122452,30/07/2024,10/09/2024 01:39,standard,,9177869464
C04325,Judy,Morris,judy_morris@outlook.com,274 Garcia Summit,Port Harcourt,497193,02/01/2025,2/22/2025 13:47,,19/03/1974,8181985295
C04326,Deborah,Owen,deborah.owen@gmail.com,673 Roberts Manors Suite 891,Port Harcourt,641296,11/09/2024,1/26/2025 1:52,Platinum,11/12/1983,7119604802
C04327,Jesse,Williams,jesse.williams@aol.com,"24238 Maureen Crest, Rivers",Port Harcourt,,19/11/2024,3/22/2025 20:49,Platinum,11/02/1969,7046747652
C04328,Andrea,Craig,andrea_craig@hotmail.com,"862 Wyatt Forge, Rivers",Port Harcourt,810541,13/05/2024,7/18/2024 17:57,Standard,06/06/2006,9015361418
C04329,Caitlin,Smith,caitlinsmith@mail.com,35951 Scott Keys,Enugu,615664,11/11/2023,1/31/2024 16:56,standard,03/06/1962,9067600413
C04330,Christopher,Smith,christopher.smith@aol.com,"989 Berg Keys, Lagos",Lagos,758760,20/12/2023,6/14/2024 3:58,Gold,01/01/1900,9093408846
C04331,Darren,Hebert,hebert.d@mail.com,519 Jordan Points Suite 844,Abuja,904037,21/04/2024,2/19/2025 18:23,Standard,20/07/1968,8001752269
C04332,Heather,Clarke,hclarke@beta.ng,0646 Nelson Stream,Port Harcourt,921360,23/12/2023,,Bronze,13/07/2000,7156068139
C04333,Michael,Thompson,michael.thompson@beta.ng,"1106 Garcia Ferry, Lagos (old)",Lagos,369757,22/11/2024,,Bronze,15/12/1999,7088015128
C04334,Robert,Curry,robert.curry@hotmail.com,3074 Fischer Heights,Jos,376974,16/09/2023,3/29/2024 14:34,Platinum,01/01/1900,8177224897
C04335,Julie,Franco,julie.franco@gmail.com,91228 White Mountain Apt. 257,Port Harcourt,789853,17/11/2023,,Bronze,28/07/1962,7182233481
C04336,Andre,Cox,andre.cox@gmail.com,9683 Conner Flats Suite 232,Port Harcourt,222921,03/02/2024,9/14/2024 23:44,Silver,01/01/1900,8039445617
C04337,Brian,Houston,houston.b@gmail.com,96466 Quinn Common,Ibadan,,08/10/2023,11/17/2023 16:13,Bronze,06/01/1939,8131419779
C04338,Sara,Newman,sara_newman@aol.com,"8744 Diaz Track, Lagos",Lagos,499176,25/03/2025,3/28/2025 12:02,standard,,7020234725
C04339,Katie,Blair,kblair@hotmail.com,"569 Jones Way Suite 795, Rivers",Port Harcourt,808044,12/07/2024,,VIP,26/05/1941,8122330141
C04340,Jeffrey,Reid,jeffrey.reid@gmail.com,55522 Prince Expressway Apt. 874,Benin City,381351,23/11/2024,04/07/2025 02:45,Gold,09/12/1965,9014378187
C04341,Jessica,Burns,jessica.burns@mail.com,"975 Jessica Fork, Rivers",Port Harcourt,117005,09/08/2024,,Platinum,01/01/1900,7137105879
C04342,Rebecca,King,rking@consultant.com,0187 Andersen Estate,Abuja,719202,09/12/2024,2/14/2025 0:52,Bronze,30/12/1955,
C04343,Karen,Delgado,karendelgado@engineer.com,28583 Baldwin Junctions,Lagos,791373,01/03/2025,3/16/2025 17:38,Gold,25/09/1963,7133926177
C04344,Diana,Fisher,dfisher@yahoo.com,80455 Melissa Wall Suite 114,Port Harcourt,668828,04/12/2024,04/12/2025 11:41,standard,11/05/1964,7035717304
C04345,Billy,Daniel,billydaniel@workmail.com,"349 CARL CAMP, RIVERS",Port Harcourt,195679,21/05/2025,5/22/2025 7:55,Platinum,22/10/1968,7153547992
C04346,Katelyn,Stewart,katelyn_stewart@beta.ng,6378 Jared Vista Suite 657,Port Harcourt,,11/11/2024,12/17/2024 13:01,New,,8171742313
C04347,Mark,Williams,markwilliams@gmail.com,25593 Heather Points Apt. 928,Abuja,371212,01/05/2024,9/26/2024 8:05,Silver,21/01/1951,8061857853
C04348,Mitchell,Mayo,mitchellmayo@mail.com,62080 Daniel Field,Abuja,432429,18/12/2023,3/29/2024 23:25,,21/11/1987,7151108456
C04349,Jenna,Haley,jenna_haley@hotmail.com,0275 Stokes Plaza,Port Harcourt,523149,26/10/2024,11/26/2024 18:14,,26/10/1986,7016691366
C04350,Travis,Young,travis_young@iwantthis.com.ng,"07261 Thompson Plain Suite 818, Rivers",Port Harcourt,612202,13/10/2024,11/13/2024 6:21,Bronze,,9164519897
C04351,Pamela,Little,pamela.little@outlook.com,"295 Meyers Lakes, Rivers",Port Harcourt,169472,25/11/2023,,Silver,25/03/1990,8083370499
C04352,Gregory,Gamble,gregory_gamble@outlook.com,8503 Dunn Summit,Port Harcourt,752325,10/12/2024,3/24/2025 4:57,,12/11/1949,8126397127
C04353,Kevin,Rodriguez,krodriguez@outlook.com,03495 Burgess Forest Apt. 322,Port Harcourt,340250,26/04/2025,,Gold,11/05/1949,7067483951
C04354,Jennifer,Thompson,jthompson@iwantthis.com.ng,9365 Munoz Tunnel Suite 469,Lagos,719490,28/12/2024,1/20/2025 20:43,Bronze,15/06/1963,9025468598
C04355,Bryan,Griffin,bgriffin@gmail.com,"54334 Jason Green Apt. 059, Kaduna",Kaduna,474962,30/01/2024,11/24/2024 10:22,standard,,-7782
C04356,Daniel,Miller,daniel.miller@mail.com,771 Antonio Manors,Abuja,786985,11/10/2024,01/06/2025 22:46,standard,23/09/1955,8105860428
C04357,Shannon,Boone,shannonboone@iwantthis.com.ng,82706 Katie Mission,Port Harcourt,870475,09/04/2025,,VIP,24/05/1963,7196522371
C04358,Sandra,Rojas,sandra_rojas@mail.com,102 Amy Points,Abuja,160577,06/03/2025,04/12/2025 14:42,VIP,29/04/1945,8030550462
C04359,Cory,Blevins,blevins.c@mail.com,28474 Green Forge Suite 802,Port Harcourt,784285,02/02/2024,02/04/2024 04:00,Silver,19/02/1976,9160341007
C04360,Michele,Cain,michele_cain@hotmail.com,"40275 Tyler Divide, Rivers ",Port Harcourt,708378,23/12/2024,04/05/2025 12:22,,18/05/1985,7174041998
C04361,Andrew,Neal,andrew.neal@gmail.com,50047 Sarah Manors Suite 100,Abuja,392799,26/11/2023,,Standard,25/11/1960,9083342054
C04362,Kathy,Berry,kberry@mail.com,"5438 Price Parkway Apt. 486, Rivers",Port Harcourt,348265,02/02/2025,,Gold,08/09/1958,8199207159
C04363,Jesus,Vasquez,vasquez.j@gmail.com,4882 Williams Island Suite 947,Benin City,208838,26/10/2024,01/04/2025 11:31,VIP,26/06/1996,8282745777
C04364,Kristina,Lee,kristina.lee@gmail.com,9636 Espinoza Burg,Port Harcourt,686875,17/10/2024,01/10/2025 05:47,standard,01/01/1900,9039469968
C04365,William,Weber,william.weber@yahoo.com,3999 Freeman Roads,Port Harcourt,544247,06/11/2024,02/12/2025 07:39,New,22/05/1979,9008297259
C04366,David,Stone,david.stone@engineer.com,7960 Brenda Harbor Suite 504,Lagos,895064,11/02/2024,9/25/2024 21:52,standard,28/09/1964,9174701191
C04367,Deborah,Winters,winters.d@hotmail.com,"359 David Estate Suite 445, Rivers",Port Harcourt,107889,02/09/2023,9/16/2023 13:58,Platinum,01/01/1900,8169360068
C04368,Glenn,Rodriguez,glenn.rodriguez@mail.ng,6087 Hart Throughway Apt. 380,Benin City,679778,22/03/2025,05/07/2025 04:20,VIP,14/11/1958,7152477951
C04369,Leslie,Brown,leslie.brown@aol.com,9232 Lee River,Lagos,739503,27/08/2024,3/26/2025 11:36,standard,06/07/1959,7006896410
C04370,James,King,james_king@aol.com,"07441 Roy Knolls Suite 241, Rivers",Port Harcourt,967344,06/08/2024,8/26/2024 14:39,Standard,05/07/1974,7177378155
C04371,Cynthia,Logan,cynthia.logan@aol.com,"633 Hood Vista, Rivers",Port Harcourt,622212,09/02/2025,02/11/2025 21:04,New,19/12/1985,8006011742
C04372,David,Olsen,dolsen@hotmail.com,474 Duncan Villages,Enugu,,11/10/2024,11/13/2024 3:07,VIP,,8088281542
C04373,Cheryl,Benson,cbenson@gmail.com,369 Samantha Roads Suite 235,Kano,721230,23/12/2024,03/01/2025 16:17,Gold,29/08/1972,7047854694
C04374,Leslie,Pittman,pittman.l@hotmail.com, 5370 Christopher Forest Apt. 375,Abuja,328815,08/03/2024,7/17/2024 2:40,Platinum,24/10/1981,9041931826
C04375,Crystal,Harris,crystal.harris@outlook.com,49842 Davis Lakes,Ibadan,415261,18/01/2024,1/23/2025 18:24,Bronze,02/12/1961,9125118822
C04376,Amanda,Everett,amanda.everett@gmail.com,263 Martinez Oval,Port Harcourt,651417,09/12/2023,1/30/2025 2:30,Platinum,03/02/1977,8148444136
C04377,Katherine,Wilson,wilson.k@aol.com,783 Robert Street Apt. 141,Lagos,565199,26/12/2023,,Standard,15/09/1949,8163156253
C04378,Bryan,Ross,bryan.ross@gmail.com,"578 Craig Court, Rivers",Port Harcourt,562066,04/09/2024,02/07/2025 03:06,Silver,18/07/1994,8162028181
C04379,Eric,Wright,eric.wright@outlook.com,015 Lisa Hill Suite 858,Port Harcourt,974175,20/07/2024,,Bronze,16/10/1967,8065719777
C04380,Janet,Johnson,janetjohnson@aol.com,"977 Miles Corners Suite 735, Rivers",Port Harcourt,662475,22/08/2024,10/15/2024 23:21,Bronze,18/01/1940,7143690142
C04381,Sara,Mayo,sara.mayo@gmail.com,7114 Rice Greens Suite 306,Enugu,597421,17/10/2023,05/03/2024 17:11,New,,
C04382,Tyler,Hale,hale.t@aol.com,02366 Allen Loaf,Port Harcourt,661868,25/11/2024,12/18/2024 17:21,Platinum,,9109267566
C04383,Nicole,Montgomery,nmontgomery@gmail.com,"8776 Marissa Points, Rivers",Port Harcourt,553777,17/11/2023,,Gold,,8245983002
C04384,Kristina,Hickman,kristina.hickman@yahoo.com,2869 Patrick Plaza Apt. 313,Port Harcourt,845771,30/11/2024,01/02/2025 23:58,Bronze,01/08/1969,8266095816
C04385,Madeline,Page,page.m@yahoo.com,93760 Edwards Courts Apt. 155,Lagos,571851,22/07/2024,04/02/2025 11:34,Standard,24/08/1980,8065858472
C04386,Seth,Owens,seth.owens@yahoo.com,"160 Ball Mountains Suite 880, FCT",Abuja,876490,26/06/2024,01/08/2025 17:21,,08/03/1954,7009117601
C04387,Cindy,Kelley,cindy_kelley@techie.com,22234 Brandon Gateway Apt. 364,Port Harcourt,600399,09/02/2025,,VIP,27/02/1948,7126793498
C04388,Michael,Jones,michaeljones@outlook.com,"41220 Evelyn Forks, Cross River",Calabar,109744,30/10/2023,8/16/2024 8:19,Silver,01/01/1900,9011258198
C04389,Rodney,Hernandez,rhernandez@iwantthis.com.ng,"04764 Hudson Neck Apt. 523, Lagos",Lagos,243046,10/09/2023,10/03/2024 02:23, Silver,15/02/1973,001-590-559-5724x409
C04390,Betty,Stanley,betty_stanley@outlook.com,762 Jason Villages,Port Harcourt,655537,30/11/2023,09/10/2024 11:40,VIP,14/04/1958,8138317401
C04391,Andrew,Fields,andrew.fields@techie.com,25017 Allen Stream,Abuja,887485,11/11/2023,07/12/2024 07:08,silver,,8187139270
C04392,Anthony,Hill,ahill@yahoo.com,19551 Marcia Cove Apt. 714,Abuja,201478,22/09/2024,11/10/2024 22:08,New,04/08/1986,7180735470
C04393,Julia,Mullen,jmullen@aol.com,"2883 Jessica Orchard Suite 571, Rivers",Port Harcourt,733513,11/02/2024,,New,06/04/1978,7092398501
C04394,Tammy,Krause,tammy.krause@aol.com,4129 Rangel Gardens Apt. 624,Port Harcourt,450937,18/01/2024,4/13/2024 12:57,Standard,03/11/1992,8268277787
C04395,Kelly,Crawford,kellycrawford@outlook.com,3046 Morris Roads,Port Harcourt,957520,05/12/2023,04/04/2025 03:48,Platinum_v2,,7196016230
C04396,Marcus,Mendoza,marcus.mendoza@outlook.com,"514 Megan Canyon, Lagos",Lagos,651252,22/01/2025,1/23/2025 12:22,Standard,30/03/2006,7138646104
C04397,Clinton,Contreras,clintoncontreras@outlook.com,"26982 Ronald Inlet Suite 067, Rivers",Port Harcourt,714609,14/09/2024,5/22/2025 14:03,standard,29/04/1992,496.559.9411x31424
C04398,Paul,Cohen,paul.cohen@yahoo.com,"6858 Joshua Mountains Apt. 626, Lagos",Lagos,932189,18/01/2024,9/14/2024 11:59,VIP,,9049703430
C04399,Pamela,Edwards,pamelaedwards@aol.com,"3147 Jacob Harbors Apt. 766, Lagos",Lagos,204347,17/02/2025,5/18/2025 7:20,standard,03/02/1990,9146241504
C04400,Alicia,Gibson,agibson@iwantthis.com.ng,3971 Jacob Circle,Port Harcourt,930013,21/12/2023,10/07/2024 05:04, Bronze ,21/12/1941,8034493749
C04401,Katherine,Mitchell,kmitchell@outlook.com,"14008 Jones Park, Rivers",Port Harcourt,167273,11/12/2024,12/19/2024 3:12,Gold,16/02/1945,
C04402,Carrie,Rodriguez,carrie.rodriguez@hotmail.com,"2914 Cunningham Spurs Apt. 671, Edo",Benin City,,09/12/2024,,Platinum,09/07/1954,7108453638
C04403,Mckenzie,King,mckenzieking@yahoo.com,8344 Jason Dale,Jos,147810,16/04/2025,4/22/2025 18:41,New,08/05/1946,7196178255
C04404,Brent,Orr,brent.orr@hotmail.com,906 Andersen Corner Suite 117,Port Harcourt,942912,04/10/2024,10/31/2024 14:57,VIP,16/03/1947,8135627851
C04405,Eric,Ward,ward.e@iwantthis.com.ng,540 Sandoval Place Apt. 114,Abuja,225753,24/03/2024,3/29/2025 10:59,Bronze,01/01/1900,9190436410
C04406,Catherine,Marshall,catherine.marshall@mail.com,82506 Michelle Mall,Lagos,516226,15/02/2024,02/01/2025 20:17,VIP,19/10/1997,9167939153
C04407,Scott,Mullen,scott.mullen@aol.com,478 Mary Spurs,Port Harcourt,272295,19/04/2024,,,18/08/1973,7161762956
C04408,Brenda,Parker,brenda_parker@gmail.com,"3699 Lopez Greens Suite 382, Rivers",Port Harcourt,136626,13/12/2023,02/06/2024 23:44,Standard,15/02/1949,8038224587
C04409,Scott,Woodward,woodward.s@aol.com,"96975 Price Crescent, Rivers",Port Harcourt,269320,15/08/2024,05/06/2025 08:13,New,30/04/1978,8020102220
C04410,Madison,Trevino,madison.trevino@outlook.com,0785 Melissa Lake Suite 889,Lagos,296692,27/07/2024,,Bronze,07/05/2007,8228840248
C04411,Shawn,Weaver,shawn_weaver@yahoo.com,31808 Jonathan Manor Suite 650,Aba,678497,19/09/2023,11/05/2024 13:00,Platinum,30/06/1953,9175087782
C04412,Adrienne,Richards,adriennerichards@outlook.com,47693 Victoria Club,Port Harcourt,848681,28/07/2024,3/30/2025 16:09,Bronze,30/04/1951,9151378594
C04413,Donna,Vargas,donna_vargas@mail.ng,"45081 Ralph Lake, Lagos",Lagos,,29/08/2024,12/15/2024 20:49,Gold,13/12/1935,8111476878
C04414,Sarah,Douglas,sarah.douglas@hotmail.com,"726 Contreras Streets Suite 082, Rivers",Port Harcourt,111641,23/04/2025,05/10/2025 14:27,Gold,28/04/1979,9177943255
C04415,Nicole,Hernandez,nicole.hernandez@yahoo.com,047 Jenna Brook Apt. 084,Abuja,661435,16/10/2024,,,09/05/1996,8214961691
C04416,Evan,Garrett,evan.garrett@workmail.com,"923 Ortiz Highway Apt. 792, Lagos",Lagos,955987,07/10/2024,12/24/2024 21:37,Gold,07/04/2005,7041507665
C04417,Patricia,Mitchell,patricia.mitchell@yahoo.com,96831 Michelle Burg Apt. 298,Port Harcourt,563719,01/12/2023,4/13/2024 2:26,Gold,,8156719680
C04418,Michael,Cooke,michaelcooke@yahoo.com,"706 Michael Estates, Lagos",Lagos,698983,07/02/2024,03/10/2025 13:32,VIP,09/11/1943,7031351664
C04419,Aaron,Marquez,amarquez@outlook.com,495 Gary Parkways,Port Harcourt,592671,27/12/2023,1/25/2025 21:55,Standard ,18/11/1947,7061042869
C04420,Rebecca,Ellis,rebecca_ellis@beta.ng,"208 Savage Forge Apt. 944, Oyo",Ibadan,899467,22/05/2025,5/22/2025 15:44,New,29/12/1990,9103026821
C04421,Gwendolyn,Pham,gwendolyn_pham@mail.com,536 William Hollow Suite 862,Port Harcourt,523438,02/06/2024,02/05/2025 12:59,standard,20/07/1943,9183772965
C04422,Beth,Rodriguez,beth.rodriguez@techie.com,982 Johnson Parkways,Lagos,479735,02/11/2024,01/05/2025 11:37,Gold,01/01/1900,8245674802
C04423,Jamie,Walker,jamiewalker@yahoo.com,208 Hernandez Trail Apt. 272,Abuja,502117,30/10/2023,1/31/2024 0:26,Platinum,27/05/1961,8064048260
C04424,Erica,Stone,erica.stone@yahoo.com,056 Nguyen Harbors Suite 497,Port Harcourt,,18/06/2024,01/12/2025 18:15,VIP,01/01/1900,9116703988
C04425,James,Anderson,jamesanderson@yahoo.com,6015 Palmer Freeway,Port Harcourt,957865,03/10/2024,,VIP,,8241155150
C04426,Teresa,Huffman,thuffman@mail.ng,556 Wagner Orchard Suite 852,Port Harcourt,546283,05/05/2025,05/06/2025 04:12,Bronze,20/10/1949,7079438420
C04427,Michael,Martin,michael.martin@mail.com,212 Kathryn Circle Suite 689,Port Harcourt,198541,05/10/2024,02/06/2025 19:30,VIP,04/06/1959,8029082125
